Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche
2016-05-24,3.0,138.349557509955,8.0,14.25,10.0,21.0,
2016-05-24,4.0,78.609274068199,8.0,14.25,10.0,21.0,
2016-05-24,5.0,316.090690822768,8.0,14.25,10.0,21.0,
2016-05-25,1.0,114.416569643787,7.0,16.5,6.0,20.0,
2016-05-25,2.0,275.388396878139,7.0,16.5,6.0,20.0,
2016-05-25,3.0,93.5805022963291,7.0,16.5,6.0,20.0,
2016-05-25,5.0,273.926983634397,7.0,16.5,6.0,20.0,
2016-05-26,1.0,118.05896130267,7.0,14.375,6.0,61.0,
2016-05-26,2.0,382.775874053643,7.0,14.375,6.0,61.0,
2016-05-26,3.0,107.902859794621,7.0,14.375,6.0,61.0,
2016-05-26,4.0,72.3213966982085,7.0,14.375,6.0,61.0,
2016-05-26,5.0,306.994692520119,7.0,14.375,6.0,61.0,
2016-05-27,1.0,132.359505113365,4.0,15.875,9.0,61.0,
2016-05-27,2.0,428.082278565753,4.0,15.875,9.0,61.0,
2016-05-27,3.0,155.749888701697,4.0,15.875,9.0,61.0,
2016-05-27,4.0,65.4248373651271,4.0,15.875,9.0,61.0,
2016-05-27,5.0,279.968902943668,4.0,15.875,9.0,61.0,
2016-05-28,1.0,80.6332169733006,2.0,18.625,11.0,,
2016-05-28,2.0,475.9291538663,2.0,18.625,11.0,,
2016-05-28,3.0,247.070837260053,2.0,18.625,11.0,,
2016-05-28,4.0,76.5294267925852,2.0,18.625,11.0,,
2016-05-28,5.0,294.457886340941,2.0,18.625,11.0,,
2016-05-29,1.0,62.5013270429653,6.0,17.0,13.0,21.0,
2016-05-29,2.0,536.394778519185,6.0,17.0,13.0,21.0,
2016-05-29,3.0,201.949752631363,6.0,17.0,13.0,21.0,
2016-05-29,4.0,90.7002124652669,6.0,17.0,13.0,21.0,
2016-05-29,5.0,277.89686472884,6.0,17.0,13.0,21.0,
2016-05-30,1.0,134.578807812252,4.0,20.25,17.0,0.0,
2016-05-30,2.0,352.200537133603,4.0,20.25,17.0,0.0,
2016-05-30,3.0,107.195033511458,4.0,20.25,17.0,0.0,
2016-05-30,4.0,46.1588204422771,4.0,20.25,17.0,0.0,
2016-05-30,5.0,195.145975861705,4.0,20.25,17.0,0.0,
2016-05-31,1.0,98.9116462513412,1.0,20.625,13.0,0.0,
2016-05-31,2.0,336.967608768399,1.0,20.625,13.0,0.0,
2016-05-31,3.0,75.1225395305266,1.0,20.625,13.0,0.0,
2016-05-31,4.0,61.3400167427931,1.0,20.625,13.0,0.0,
2016-05-31,5.0,240.708335993542,1.0,20.625,13.0,0.0,
2016-06-01,1.0,89.3200184546117,4.0,21.75,16.0,0.0,
2016-06-01,2.0,329.675592570305,4.0,21.75,16.0,0.0,
2016-06-01,3.0,102.647483208157,4.0,21.75,16.0,0.0,
2016-06-01,4.0,59.0983926556418,4.0,21.75,16.0,0.0,
2016-06-01,5.0,238.874878564477,4.0,21.75,16.0,0.0,
2016-06-02,1.0,118.366755856865,1.0,21.5,13.0,,
2016-06-02,2.0,300.201116439216,1.0,21.5,13.0,,
2016-06-02,3.0,81.0016777964952,1.0,21.5,13.0,,
2016-06-02,4.0,37.2058034570491,1.0,21.5,13.0,,
2016-06-02,5.0,199.261549459602,1.0,21.5,13.0,,
2016-06-03,1.0,126.172805594165,0.0,21.875,10.0,,
2016-06-03,2.0,360.161707281065,0.0,21.875,10.0,,
2016-06-03,3.0,119.434613145659,0.0,21.875,10.0,,
2016-06-03,4.0,51.8363150051648,0.0,21.875,10.0,,
2016-06-03,5.0,238.069027357063,0.0,21.875,10.0,,
2016-06-04,1.0,129.472695112237,0.0,24.5,7.0,,
2016-06-04,2.0,484.977536743856,0.0,24.5,7.0,,
2016-06-04,3.0,186.288225946355,0.0,24.5,7.0,,
2016-06-04,4.0,57.2654149279438,0.0,24.5,7.0,,
2016-06-04,5.0,271.288580060918,0.0,24.5,7.0,,
2016-06-05,1.0,56.1643884923837,0.0,25.25,9.0,,
2016-06-05,2.0,505.183025938884,0.0,25.25,9.0,,
2016-06-05,3.0,204.02382551188,0.0,25.25,9.0,,
2016-06-05,4.0,45.1860403248197,0.0,25.25,9.0,,
2016-06-05,5.0,256.832310845058,0.0,25.25,9.0,,
2016-06-06,1.0,96.630281826456,1.0,22.875,15.0,,
2016-06-06,2.0,336.086485363912,1.0,22.875,15.0,,
2016-06-06,3.0,114.794611851092,1.0,22.875,15.0,,
2016-06-06,4.0,86.3767620382784,1.0,22.875,15.0,,
2016-06-06,5.0,216.759609655745,1.0,22.875,15.0,,
2016-06-07,1.0,120.649972381176,1.0,25.375,8.0,,
2016-06-07,2.0,335.422218343796,1.0,25.375,8.0,,
2016-06-07,3.0,111.50908281886,1.0,25.375,8.0,,
2016-06-07,4.0,43.99793554589,1.0,25.375,8.0,,
2016-06-07,5.0,217.129143633598,1.0,25.375,8.0,,
2016-06-08,1.0,90.3183766916616,4.0,18.875,13.0,,
2016-06-08,2.0,359.982420677576,4.0,18.875,13.0,,
2016-06-08,3.0,139.4508539836,4.0,18.875,13.0,,
2016-06-08,4.0,51.9570899928825,4.0,18.875,13.0,,
2016-06-08,5.0,262.71371647043,4.0,18.875,13.0,,
2016-06-09,1.0,176.623705667701,1.0,19.5,16.0,,
2016-06-09,2.0,346.890563142984,1.0,19.5,16.0,,
2016-06-09,3.0,114.020491132883,1.0,19.5,16.0,,
2016-06-09,4.0,66.887982554122,1.0,19.5,16.0,,
2016-06-09,5.0,249.999409610005,1.0,19.5,16.0,,
2016-06-10,1.0,138.780097990443,3.0,18.125,13.0,,
2016-06-10,2.0,382.462286135426,3.0,18.125,13.0,,
2016-06-10,3.0,129.407445698529,3.0,18.125,13.0,,
2016-06-10,4.0,68.2876939117703,3.0,18.125,13.0,,
2016-06-10,5.0,285.017546235919,3.0,18.125,13.0,,
2016-06-11,1.0,146.289691920675,0.0,17.375,12.0,,
2016-06-11,2.0,411.583071431955,0.0,17.375,12.0,,
2016-06-11,3.0,228.439799511311,0.0,17.375,12.0,,
2016-06-11,4.0,55.4792680331453,0.0,17.375,12.0,,
2016-06-11,5.0,293.050249013025,0.0,17.375,12.0,,
2016-06-12,1.0,41.3202517417741,7.0,13.875,7.0,61.0,
2016-06-12,2.0,493.709599656085,7.0,13.875,7.0,61.0,
2016-06-12,3.0,207.792906901658,7.0,13.875,7.0,61.0,
2016-06-12,4.0,80.3694002108207,7.0,13.875,7.0,61.0,
2016-06-12,5.0,314.20621685246,7.0,13.875,7.0,61.0,
2016-06-13,1.0,157.032598847473,7.0,15.25,11.0,63.0,
2016-06-13,2.0,321.713222457414,7.0,15.25,11.0,63.0,
2016-06-13,3.0,141.781000615203,7.0,15.25,11.0,63.0,
2016-06-13,4.0,63.9264043023185,7.0,15.25,11.0,63.0,
2016-06-13,5.0,209.321894690829,7.0,15.25,11.0,63.0,
2016-06-14,1.0,119.96846203145,7.0,16.5,8.0,61.0,
2016-06-14,2.0,306.10547510178,7.0,16.5,8.0,61.0,
2016-06-14,3.0,100.912492228875,7.0,16.5,8.0,61.0,
2016-06-14,4.0,93.2936243715596,7.0,16.5,8.0,61.0,
2016-06-14,5.0,213.187533623518,7.0,16.5,8.0,61.0,
2016-06-15,1.0,98.597982186145,6.0,18.25,8.0,95.0,
2016-06-15,2.0,279.035829075679,6.0,18.25,8.0,95.0,
2016-06-15,3.0,110.978634293169,6.0,18.25,8.0,95.0,
2016-06-15,4.0,54.5981574004444,6.0,18.25,8.0,95.0,
2016-06-15,5.0,234.728412152859,6.0,18.25,8.0,95.0,
2016-06-16,1.0,132.226336008048,6.0,18.25,7.0,63.0,
2016-06-16,2.0,305.679673037153,6.0,18.25,7.0,63.0,
2016-06-16,3.0,86.6321388895877,6.0,18.25,7.0,63.0,
2016-06-16,4.0,69.769016334118,6.0,18.25,7.0,63.0,
2016-06-16,5.0,253.821100241294,6.0,18.25,7.0,63.0,
2016-06-17,1.0,96.4894878589786,6.0,18.125,10.0,21.0,
2016-06-17,2.0,349.831794411109,6.0,18.125,10.0,21.0,
2016-06-17,3.0,111.578949303683,6.0,18.125,10.0,21.0,
2016-06-17,4.0,76.7473988954117,6.0,18.125,10.0,21.0,
2016-06-17,5.0,251.67982231829,6.0,18.125,10.0,21.0,
2016-06-18,1.0,178.053503357419,6.0,18.0,12.0,21.0,1.0
2016-06-18,2.0,455.115566690297,6.0,18.0,12.0,21.0,1.0
2016-06-18,3.0,210.995958062752,6.0,18.0,12.0,21.0,1.0
2016-06-18,4.0,74.0956742931782,6.0,18.0,12.0,21.0,1.0
2016-06-18,5.0,297.196176882937,6.0,18.0,12.0,21.0,1.0
2016-06-19,1.0,47.3015501376727,7.0,16.0,14.0,,1.0
2016-06-19,2.0,515.510722561944,7.0,16.0,14.0,,1.0
2016-06-19,3.0,221.472814024848,7.0,16.0,14.0,,1.0
2016-06-19,4.0,157.876050195996,7.0,16.0,14.0,,1.0
2016-06-19,5.0,258.683021783885,7.0,16.0,14.0,,1.0
2016-06-20,1.0,154.234328655126,4.0,20.875,10.0,61.0,1.0
2016-06-20,2.0,414.129888774016,4.0,20.875,10.0,61.0,1.0
2016-06-20,3.0,160.366420638134,4.0,20.875,10.0,61.0,1.0
2016-06-20,4.0,80.4346390087438,4.0,20.875,10.0,61.0,1.0
2016-06-20,5.0,261.929083791593,4.0,20.875,10.0,61.0,1.0
2016-06-21,1.0,122.723468787436,4.0,19.875,9.0,,1.0
2016-06-21,2.0,390.81874030213,4.0,19.875,9.0,,1.0
2016-06-21,3.0,147.991076622665,4.0,19.875,9.0,,1.0
2016-06-21,4.0,75.1865037322638,4.0,19.875,9.0,,1.0
2016-06-21,5.0,250.953444723129,4.0,19.875,9.0,,1.0
2016-06-22,1.0,98.8851882321757,5.0,22.125,9.0,61.0,1.0
2016-06-22,2.0,437.625292013129,5.0,22.125,9.0,61.0,1.0
2016-06-22,3.0,132.946056097799,5.0,22.125,9.0,61.0,1.0
2016-06-22,4.0,46.4521045149254,5.0,22.125,9.0,61.0,1.0
2016-06-22,5.0,245.204941108968,5.0,22.125,9.0,61.0,1.0
2016-06-23,1.0,159.229870584471,5.0,27.875,8.0,,1.0
2016-06-23,2.0,444.85642620105,5.0,27.875,8.0,,1.0
2016-06-23,3.0,161.58432145411,5.0,27.875,8.0,,1.0
2016-06-23,4.0,77.5616208592352,5.0,27.875,8.0,,1.0
2016-06-23,5.0,231.264672708937,5.0,27.875,8.0,,1.0
2016-06-24,1.0,146.028836187358,5.0,24.125,9.0,,1.0
2016-06-24,2.0,504.789708077128,5.0,24.125,9.0,,1.0
2016-06-24,3.0,161.274225315318,5.0,24.125,9.0,,1.0
2016-06-24,5.0,241.758175059788,5.0,24.125,9.0,,1.0
2016-06-25,1.0,160.675602624552,7.0,18.25,14.0,95.0,1.0
2016-06-25,2.0,770.940264429072,7.0,18.25,14.0,95.0,1.0
2016-06-25,3.0,330.478660501536,7.0,18.25,14.0,95.0,1.0
2016-06-25,4.0,80.143148747234,7.0,18.25,14.0,95.0,1.0
2016-06-25,5.0,402.98066537422,7.0,18.25,14.0,95.0,1.0
2016-06-26,1.0,70.9661977461169,5.0,19.25,11.0,0.0,1.0
2016-06-26,2.0,673.058408685448,5.0,19.25,11.0,0.0,1.0
2016-06-26,3.0,240.674329382729,5.0,19.25,11.0,0.0,1.0
2016-06-26,4.0,103.99952080863,5.0,19.25,11.0,0.0,1.0
2016-06-26,5.0,265.456146687391,5.0,19.25,11.0,0.0,1.0
2016-06-27,1.0,163.747099559984,7.0,19.375,10.0,61.0,
2016-06-27,2.0,457.726032088298,7.0,19.375,10.0,61.0,
2016-06-27,3.0,145.138260293234,7.0,19.375,10.0,61.0,
2016-06-27,4.0,107.191517706417,7.0,19.375,10.0,61.0,
2016-06-27,5.0,298.562972536535,7.0,19.375,10.0,61.0,
2016-06-28,1.0,120.494624396019,4.0,18.375,11.0,21.0,
2016-06-28,2.0,402.680603677028,4.0,18.375,11.0,21.0,
2016-06-28,3.0,161.869224113387,4.0,18.375,11.0,21.0,
2016-06-28,4.0,73.4591715957405,4.0,18.375,11.0,21.0,
2016-06-28,5.0,252.926576515592,4.0,18.375,11.0,21.0,
2016-06-29,1.0,115.226044727455,5.0,18.75,9.0,21.0,
2016-06-29,2.0,370.9905058322,5.0,18.75,9.0,21.0,
2016-06-29,3.0,138.086225716019,5.0,18.75,9.0,21.0,
2016-06-29,4.0,66.8612519384528,5.0,18.75,9.0,21.0,
2016-06-29,5.0,243.967227468166,5.0,18.75,9.0,21.0,
2016-06-30,1.0,165.845034983749,7.0,18.25,9.0,61.0,
2016-06-30,2.0,402.024053504751,7.0,18.25,9.0,61.0,
2016-06-30,3.0,136.640373498376,7.0,18.25,9.0,61.0,
2016-06-30,4.0,92.1728235227327,7.0,18.25,9.0,61.0,
2016-06-30,5.0,311.537619327288,7.0,18.25,9.0,61.0,
2016-07-01,1.0,114.432331782581,8.0,19.25,7.0,63.0,
2016-07-01,2.0,359.955266934243,8.0,19.25,7.0,63.0,
2016-07-01,3.0,148.845304362305,8.0,19.25,7.0,63.0,
2016-07-01,4.0,62.7855301488184,8.0,19.25,7.0,63.0,
2016-07-01,5.0,232.632716648263,8.0,19.25,7.0,63.0,
2016-07-02,1.0,151.530588705805,7.0,15.625,12.0,61.0,
2016-07-02,2.0,458.046656207515,7.0,15.625,12.0,61.0,
2016-07-02,3.0,235.678451999105,7.0,15.625,12.0,61.0,
2016-07-02,4.0,88.2706160555416,7.0,15.625,12.0,61.0,
2016-07-02,5.0,321.441200567339,7.0,15.625,12.0,61.0,
2016-07-03,1.0,69.2208725565689,4.0,17.125,12.0,61.0,
2016-07-03,2.0,549.801708096745,4.0,17.125,12.0,61.0,
2016-07-03,3.0,198.57572478932,4.0,17.125,12.0,61.0,
2016-07-03,4.0,95.2489280277311,4.0,17.125,12.0,61.0,
2016-07-03,5.0,318.000500433358,4.0,17.125,12.0,61.0,
2016-07-04,1.0,162.311728521353,6.0,17.25,10.0,61.0,
2016-07-04,2.0,366.052910892549,6.0,17.25,10.0,61.0,
2016-07-04,3.0,101.501372957599,6.0,17.25,10.0,61.0,
2016-07-04,4.0,101.911143347065,6.0,17.25,10.0,61.0,
2016-07-04,5.0,240.331730033711,6.0,17.25,10.0,61.0,
2016-07-05,1.0,99.5359318621793,7.0,17.125,10.0,95.0,
2016-07-05,2.0,390.290376373584,7.0,17.125,10.0,95.0,
2016-07-05,3.0,139.603404199373,7.0,17.125,10.0,95.0,
2016-07-05,4.0,86.0515939532622,7.0,17.125,10.0,95.0,
2016-07-05,5.0,259.847648449434,7.0,17.125,10.0,95.0,
2016-07-06,1.0,108.94000089499,5.0,16.5,22.0,21.0,
2016-07-06,2.0,423.119096446191,5.0,16.5,22.0,21.0,
2016-07-06,3.0,164.349099555347,5.0,16.5,22.0,21.0,
2016-07-06,4.0,79.3752874106993,5.0,16.5,22.0,21.0,
2016-07-06,5.0,319.444668795495,5.0,16.5,22.0,21.0,
2016-07-07,,,6.0,18.25,11.0,21.0,
2016-07-08,1.0,127.247931501737,6.0,19.125,8.0,63.0,
2016-07-08,2.0,406.844268769529,6.0,19.125,8.0,63.0,
2016-07-08,3.0,157.876878826052,6.0,19.125,8.0,63.0,
2016-07-08,4.0,58.1943167192438,6.0,19.125,8.0,63.0,
2016-07-08,5.0,267.526274034685,6.0,19.125,8.0,63.0,
2016-07-09,1.0,115.811353583804,5.0,19.125,12.0,,
2016-07-09,2.0,411.184304372527,5.0,19.125,12.0,,
2016-07-09,3.0,246.879387896932,5.0,19.125,12.0,,
2016-07-09,4.0,86.9784943488394,5.0,19.125,12.0,,
2016-07-09,5.0,284.624833801229,5.0,19.125,12.0,,
2016-07-10,1.0,74.7486671975863,6.0,24.125,8.0,,
2016-07-10,2.0,603.862275871903,6.0,24.125,8.0,,
2016-07-10,3.0,216.585703890106,6.0,24.125,8.0,,
2016-07-10,4.0,83.9455394230727,6.0,24.125,8.0,,
2016-07-10,5.0,245.910421326878,6.0,24.125,8.0,,
2016-07-11,1.0,143.298039553454,6.0,20.0,13.0,21.0,
2016-07-11,2.0,434.120775058025,6.0,20.0,13.0,21.0,
2016-07-11,3.0,179.278876112019,6.0,20.0,13.0,21.0,
2016-07-11,4.0,91.077958457133,6.0,20.0,13.0,21.0,
2016-07-11,5.0,270.433745249298,6.0,20.0,13.0,21.0,
2016-07-12,1.0,98.8521437980355,4.0,19.125,14.0,95.0,
2016-07-12,2.0,442.540104956313,4.0,19.125,14.0,95.0,
2016-07-12,3.0,170.230875748386,4.0,19.125,14.0,95.0,
2016-07-12,4.0,73.8039993112344,4.0,19.125,14.0,95.0,
2016-07-12,5.0,272.36578046547,4.0,19.125,14.0,95.0,
2016-07-13,1.0,136.905968374288,6.0,16.375,6.0,63.0,
2016-07-13,2.0,441.154248420539,6.0,16.375,6.0,63.0,
2016-07-13,3.0,179.907364672447,6.0,16.375,6.0,63.0,
2016-07-13,4.0,84.1771092914222,6.0,16.375,6.0,63.0,
2016-07-13,5.0,290.707275954792,6.0,16.375,6.0,63.0,
2016-07-14,1.0,116.126177275812,7.0,16.375,12.0,53.0,
2016-07-14,2.0,477.904668200072,7.0,16.375,12.0,53.0,
2016-07-14,3.0,218.801690747843,7.0,16.375,12.0,53.0,
2016-07-14,4.0,76.9007014863421,7.0,16.375,12.0,53.0,
2016-07-14,5.0,247.413234215067,7.0,16.375,12.0,53.0,
2016-07-15,1.0,132.699943835378,7.0,17.0,16.0,61.0,
2016-07-15,2.0,455.61544571849,7.0,17.0,16.0,61.0,
2016-07-15,3.0,188.310124766528,7.0,17.0,16.0,61.0,
2016-07-15,4.0,72.6228540742141,7.0,17.0,16.0,61.0,
2016-07-15,5.0,245.296127530325,7.0,17.0,16.0,61.0,
2016-07-16,1.0,157.221628294765,7.0,18.0,10.0,61.0,
2016-07-16,2.0,501.587558806011,7.0,18.0,10.0,61.0,
2016-07-16,3.0,223.292333174144,7.0,18.0,10.0,61.0,
2016-07-16,4.0,90.2587400459239,7.0,18.0,10.0,61.0,
2016-07-16,5.0,341.719175136899,7.0,18.0,10.0,61.0,
2016-07-17,1.0,42.885878239169,7.0,17.25,9.0,61.0,
2016-07-17,2.0,666.527946705603,7.0,17.25,9.0,61.0,
2016-07-17,3.0,240.984092016883,7.0,17.25,9.0,61.0,
2016-07-17,4.0,125.628666013292,7.0,17.25,9.0,61.0,
2016-07-17,5.0,297.654915440869,7.0,17.25,9.0,61.0,
2016-07-18,,,7.0,18.5,15.0,21.0,
2016-07-19,1.0,110.715440210892,6.0,22.375,12.0,20.0,
2016-07-19,2.0,498.531530465481,6.0,22.375,12.0,20.0,
2016-07-19,3.0,231.302041791688,6.0,22.375,12.0,20.0,
2016-07-19,4.0,71.2844713341653,6.0,22.375,12.0,20.0,
2016-07-19,5.0,302.794519563702,6.0,22.375,12.0,20.0,
2016-07-20,1.0,104.132660811651,0.0,26.0,9.0,,
2016-07-20,2.0,504.911090771417,0.0,26.0,9.0,,
2016-07-20,3.0,225.94725477004,0.0,26.0,9.0,,
2016-07-20,4.0,61.3250234967134,0.0,26.0,9.0,,
2016-07-20,5.0,252.185377063924,0.0,26.0,9.0,,
2016-07-21,1.0,131.784060768095,3.0,25.875,8.0,,
2016-07-21,2.0,518.05696353344,3.0,25.875,8.0,,
2016-07-21,3.0,214.795915124578,3.0,25.875,8.0,,
2016-07-21,4.0,63.4082712114498,3.0,25.875,8.0,,
2016-07-21,5.0,225.139755159581,3.0,25.875,8.0,,
2016-07-22,1.0,113.407010430872,3.0,26.0,6.0,21.0,
2016-07-22,2.0,552.606019978418,3.0,26.0,6.0,21.0,
2016-07-22,3.0,218.193724524142,3.0,26.0,6.0,21.0,
2016-07-22,4.0,67.2432132039071,3.0,26.0,6.0,21.0,
2016-07-22,5.0,244.492833798335,3.0,26.0,6.0,21.0,
2016-07-23,1.0,146.464945803733,3.0,25.375,9.0,,
2016-07-23,2.0,649.673625708709,3.0,25.375,9.0,,
2016-07-23,3.0,300.402606623953,3.0,25.375,9.0,,
2016-07-23,4.0,65.999671907614,3.0,25.375,9.0,,
2016-07-23,5.0,305.545406478361,3.0,25.375,9.0,,
2016-07-24,1.0,92.7879182201905,0.0,25.25,10.0,,
2016-07-24,2.0,642.671545332675,0.0,25.25,10.0,,
2016-07-24,3.0,257.179272866847,0.0,25.25,10.0,,
2016-07-24,4.0,115.411820114704,0.0,25.25,10.0,,
2016-07-24,5.0,301.446918150668,0.0,25.25,10.0,,
2016-07-25,1.0,185.227061025517,4.0,25.375,7.0,95.0,
2016-07-25,2.0,578.144391563216,4.0,25.375,7.0,95.0,
2016-07-25,3.0,282.729423408297,4.0,25.375,7.0,95.0,
2016-07-25,4.0,94.6517709663234,4.0,25.375,7.0,95.0,
2016-07-25,5.0,270.80285258066,4.0,25.375,7.0,95.0,
2016-07-26,1.0,192.381770532513,3.0,21.875,9.0,20.0,
2016-07-26,2.0,591.405293925478,3.0,21.875,9.0,20.0,
2016-07-26,3.0,311.186206266119,3.0,21.875,9.0,20.0,
2016-07-26,5.0,347.147613190373,3.0,21.875,9.0,20.0,
2016-07-27,1.0,159.997122537331,4.0,21.375,6.0,,
2016-07-27,2.0,599.470800802549,4.0,21.375,6.0,,
2016-07-27,3.0,296.787317629001,4.0,21.375,6.0,,
2016-07-27,4.0,65.36460261261,4.0,21.375,6.0,,
2016-07-27,5.0,274.036919172474,4.0,21.375,6.0,,
2016-07-28,1.0,164.354295781258,4.0,21.25,7.0,20.0,
2016-07-28,2.0,589.818472576254,4.0,21.25,7.0,20.0,
2016-07-28,3.0,339.772120514901,4.0,21.25,7.0,20.0,
2016-07-28,4.0,84.4526943001443,4.0,21.25,7.0,20.0,
2016-07-28,5.0,319.552065942429,4.0,21.25,7.0,20.0,
2016-07-29,1.0,177.670184792223,6.0,21.0,10.0,65.0,
2016-07-29,2.0,585.737375255411,6.0,21.0,10.0,65.0,
2016-07-29,3.0,313.051127748557,6.0,21.0,10.0,65.0,
2016-07-29,4.0,79.1511614101298,6.0,21.0,10.0,65.0,
2016-07-29,5.0,306.176262585225,6.0,21.0,10.0,65.0,
2016-07-30,1.0,166.601426920218,4.0,19.625,10.0,65.0,
2016-07-30,2.0,654.881851014471,4.0,19.625,10.0,65.0,
2016-07-30,3.0,396.978002151989,4.0,19.625,10.0,65.0,
2016-07-30,4.0,79.4721137940039,4.0,19.625,10.0,65.0,
2016-07-30,5.0,271.144111868921,4.0,19.625,10.0,65.0,
2016-07-31,1.0,91.3605121122705,7.0,17.375,6.0,61.0,
2016-07-31,2.0,705.270631053338,7.0,17.375,6.0,61.0,
2016-07-31,3.0,352.721178327364,7.0,17.375,6.0,61.0,
2016-07-31,4.0,113.608709736733,7.0,17.375,6.0,61.0,
2016-07-31,5.0,339.536726625866,7.0,17.375,6.0,61.0,
2016-08-01,1.0,161.443574230918,3.0,18.5,14.0,61.0,
2016-08-01,2.0,612.243855464434,3.0,18.5,14.0,61.0,
2016-08-01,3.0,315.867116776854,3.0,18.5,14.0,61.0,
2016-08-01,4.0,76.2771479267291,3.0,18.5,14.0,61.0,
2016-08-01,5.0,334.375655815544,3.0,18.5,14.0,61.0,
2016-08-02,1.0,135.72195457448,4.0,19.75,7.0,20.0,
2016-08-02,2.0,640.359288495899,4.0,19.75,7.0,20.0,
2016-08-02,3.0,307.195889740818,4.0,19.75,7.0,20.0,
2016-08-02,4.0,94.7296678636697,4.0,19.75,7.0,20.0,
2016-08-02,5.0,291.774754004698,4.0,19.75,7.0,20.0,
2016-08-03,1.0,160.92640354873,7.0,19.375,9.0,61.0,
2016-08-03,2.0,546.681324306856,7.0,19.375,9.0,61.0,
2016-08-03,3.0,324.063160689359,7.0,19.375,9.0,61.0,
2016-08-03,4.0,125.29913310079,7.0,19.375,9.0,61.0,
2016-08-03,5.0,303.690015208262,7.0,19.375,9.0,61.0,
2016-08-04,1.0,190.138048133153,6.0,20.375,11.0,61.0,
2016-08-04,2.0,572.9375007087,6.0,20.375,11.0,61.0,
2016-08-04,3.0,294.953956111065,6.0,20.375,11.0,61.0,
2016-08-04,4.0,120.320434087359,6.0,20.375,11.0,61.0,
2016-08-04,5.0,266.889484301861,6.0,20.375,11.0,61.0,
2016-08-05,1.0,156.95610535683,4.0,20.5,15.0,21.0,
2016-08-05,2.0,582.139047360436,4.0,20.5,15.0,21.0,
2016-08-05,3.0,307.366610857395,4.0,20.5,15.0,21.0,
2016-08-05,4.0,82.5878750874778,4.0,20.5,15.0,21.0,
2016-08-05,5.0,300.234944047573,4.0,20.5,15.0,21.0,
2016-08-06,1.0,175.282574113376,5.0,17.5,14.0,95.0,
2016-08-06,2.0,627.399879345698,5.0,17.5,14.0,95.0,
2016-08-06,3.0,326.032069049756,5.0,17.5,14.0,95.0,
2016-08-06,4.0,98.7069424269931,5.0,17.5,14.0,95.0,
2016-08-06,5.0,352.396772595034,5.0,17.5,14.0,95.0,
2016-08-07,1.0,71.899100617287,6.0,21.125,13.0,21.0,
2016-08-07,2.0,717.630142641236,6.0,21.125,13.0,21.0,
2016-08-07,3.0,327.052753961083,6.0,21.125,13.0,21.0,
2016-08-07,4.0,142.162153969304,6.0,21.125,13.0,21.0,
2016-08-07,5.0,388.395780108233,6.0,21.125,13.0,21.0,
2016-08-08,1.0,164.185739816663,5.0,19.0,18.0,21.0,
2016-08-08,2.0,590.364639279926,5.0,19.0,18.0,21.0,
2016-08-08,3.0,277.881342355861,5.0,19.0,18.0,21.0,
2016-08-08,4.0,101.48674551854,5.0,19.0,18.0,21.0,
2016-08-08,5.0,376.108331144121,5.0,19.0,18.0,21.0,
2016-08-09,1.0,168.392491471408,5.0,15.375,18.0,21.0,
2016-08-09,2.0,614.057655871662,5.0,15.375,18.0,21.0,
2016-08-09,3.0,320.651490164019,5.0,15.375,18.0,21.0,
2016-08-09,4.0,84.6457978181583,5.0,15.375,18.0,21.0,
2016-08-09,5.0,323.201034184973,5.0,15.375,18.0,21.0,
2016-08-10,1.0,146.108444701411,4.0,14.5,15.0,95.0,
2016-08-10,2.0,591.248086981698,4.0,14.5,15.0,95.0,
2016-08-10,3.0,315.42015433627,4.0,14.5,15.0,95.0,
2016-08-10,4.0,122.20775285546,4.0,14.5,15.0,95.0,
2016-08-10,5.0,406.182788802522,4.0,14.5,15.0,95.0,
2016-08-11,1.0,155.445190548365,7.0,13.875,9.0,61.0,
2016-08-11,2.0,598.898338586543,7.0,13.875,9.0,61.0,
2016-08-11,3.0,312.998425205478,7.0,13.875,9.0,61.0,
2016-08-11,4.0,156.030512564163,7.0,13.875,9.0,61.0,
2016-08-11,5.0,434.053480046566,7.0,13.875,9.0,61.0,
2016-08-12,1.0,172.772180030773,7.0,18.25,12.0,61.0,
2016-08-12,2.0,628.540557526445,7.0,18.25,12.0,61.0,
2016-08-12,3.0,316.412519279478,7.0,18.25,12.0,61.0,
2016-08-12,4.0,82.8057057640178,7.0,18.25,12.0,61.0,
2016-08-12,5.0,360.020079003047,7.0,18.25,12.0,61.0,
2016-08-13,1.0,242.04298764093,7.0,18.125,12.0,61.0,
2016-08-13,2.0,738.269009184729,7.0,18.125,12.0,61.0,
2016-08-13,3.0,402.860567190888,7.0,18.125,12.0,61.0,
2016-08-13,4.0,174.56607234021,7.0,18.125,12.0,61.0,
2016-08-13,5.0,456.299833761621,7.0,18.125,12.0,61.0,
2016-08-14,,,6.0,18.125,12.0,21.0,
2016-08-15,,,5.0,18.625,11.0,,
2016-08-16,1.0,111.26757761232,2.0,19.375,10.0,,
2016-08-16,2.0,563.245539657153,2.0,19.375,10.0,,
2016-08-16,3.0,268.715042972505,2.0,19.375,10.0,,
2016-08-16,4.0,71.3544496963885,2.0,19.375,10.0,,
